"","fileName","answer","guess1","guess2","guess3","guess4","guess5","confidence1","confidence2","confidence3","confidence4","confidence5"
"2510","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2513.jpg'",0,"22",21,27,11," 24","0.3121",0.1904,0.1866,0.1142," 0.0784"
"2511","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2512.jpg'",0,"22",27,11,21," 24","0.3087",0.3031,0.1245,0.0852," 0.0810"
"2512","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2510.jpg'",0,"22",27,21,11," 25","0.3753",0.2855,0.1274,0.0951," 0.0539"
"2513","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2511.jpg'",0,"22",27,11,25," 21","0.3297",0.1961,0.1508,0.1422," 0.1062"
"2514","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2515.jpg'",0,"22",27,21,11," 25","0.3747",0.2821,0.1682,0.0549," 0.0478"
"2515","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2514.jpg'",0,"27",22,21,11," 24","0.2488",0.2351,0.195,0.146," 0.0737"
"2516","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2518.jpg'",0,"22",27,21,24," 11","0.4034",0.2046,0.1688,0.0578," 0.0517"
"2517","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2516.jpg'",0,"22",27,21,11," 24","0.4110",0.2943,0.0944,0.0785," 0.0432"
"2518","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2517.jpg'",0,"22",21,27,11," 24","0.3487",0.2387,0.156,0.0875," 0.0812"
"2519","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2520.jpg'",0,"22",21,27,11," 25","0.3031",0.2621,0.142,0.1074," 0.0703"
"2520","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2523.jpg'",0,"27",22,11,21," 25","0.2805",0.2553,0.1707,0.1206," 0.0603"
"2521","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2519.jpg'",0,"22",27,21,24," 11","0.3796",0.2392,0.1125,0.07," 0.0680"
"2522","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2521.jpg'",0,"22",27,21,25," 6","0.5277",0.1767,0.1204,0.06," 0.0346"
"2523","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2522.jpg'",0,"27",22,11,21," 25","0.3404",0.2143,0.1618,0.1368," 0.0456"
"2524","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2525.jpg'",0,"22",27,11,21," 25","0.3251",0.3001,0.1366,0.0898," 0.0509"
"2525","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2527.jpg'",0,"11",27,22,21," 25","0.4361",0.1621,0.152,0.0973," 0.0832"
"2526","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2524.jpg'",0,"27",22,21,6," 25","0.5217",0.1864,0.0745,0.065," 0.0433"
"2527","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2529.jpg'",0,"22",27,21,25," 11","0.4793",0.2207,0.1265,0.0442," 0.0421"
"2528","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2530.jpg'",0,"27",21,11,22," 24","0.2198",0.2048,0.1716,0.17," 0.0806"
"2529","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2526.jpg'",0,"22",27,21,11," 25","0.3915",0.2474,0.1072,0.0942," 0.0584"
"2530","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2528.jpg'",0,"22",27,21,11," 25","0.3779",0.2961,0.1876,0.0398," 0.0366"
"2531","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2531.jpg'",0,"22",27,21,11," 25","0.2794",0.2363,0.1327,0.106," 0.1053"
"2532","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2532.jpg'",0,"27",11,22,25," 21","0.3522",0.1605,0.1159,0.1159," 0.1136"
"2533","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2534.jpg'",0,"27",11,22,21," 25","0.4140",0.2202,0.1017,0.0954," 0.0927"
"2534","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2537.jpg'",0,"27",21,22,11," 24","0.4504",0.1553,0.1455,0.0655," 0.0572"
"2535","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2533.jpg'",0,"27",11,21,25," 22","0.3199",0.1939,0.1215,0.1169," 0.1134"
"2536","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2536.jpg'",0,"27",22,21,11," 24","0.4619",0.2258,0.1068,0.0789," 0.0441"
"2537","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2538.jpg'",0,"27",22,11,21," 24","0.4086",0.2512,0.095,0.0925," 0.0550"
"2538","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2535.jpg'",0,"27",11,22,21," 25","0.3518",0.233,0.129,0.1072," 0.0800"
"2539","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2539.jpg'",0,"27",11,25,21," 22","0.4380",0.1443,0.1085,0.0951," 0.0831"
"2540","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2542.jpg'",0,"27",21,25,22," 11","0.4544",0.133,0.1321,0.1104," 0.0817"
"2541","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2540.jpg'",0,"11",27,22,21," 25","0.3716",0.187,0.1425,0.0982," 0.0726"
"2542","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2545.jpg'",0,"27",11,22,25," 21","0.3872",0.2173,0.1389,0.1055," 0.0935"
"2543","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2541.jpg'",0,"27",11,21,22," 25","0.3030",0.2425,0.2003,0.1324," 0.0663"
"2544","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2544.jpg'",0,"27",11,25,22," 21","0.4378",0.1551,0.1282,0.121," 0.0896"
"2545","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2543.jpg'",0,"27",21,22,11," 25","0.3193",0.238,0.1264,0.1134," 0.1090"
"2546","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2548.jpg'",0,"27",22,11,25," 21","0.3692",0.2167,0.1425,0.1334," 0.0888"
"2547","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2546.jpg'",0,"27",25,11,21," 22","0.3684",0.1933,0.1342,0.1055," 0.0891"
"2548","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2547.jpg'",0,"27",21,25,11," 22","0.2994",0.2251,0.1613,0.1494," 0.0453"
"2549","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2552.jpg'",0,"27",22,11,25," 21","0.8310",0.0472,0.0348,0.0339," 0.0258"
"2550","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2551.jpg'",0,"11",27,25,22," 21","0.5073",0.2449,0.1021,0.0794," 0.0279"
"2551","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2550.jpg'",0,"27",21,11,25," 22","0.3144",0.1954,0.1884,0.1683," 0.0820"
"2552","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2549.jpg'",0,"25",27,11,21," 22","0.2730",0.2512,0.2114,0.1176," 0.0945"
"2553","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2553.jpg'",0,"27",11,25,22," 21","0.7618",0.104,0.0503,0.0361," 0.0226"
"2554","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2554.jpg'",0,"27",11,25,22," 21","0.5664",0.2322,0.0692,0.043," 0.0417"
"2555","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2555.jpg'",0,"27",11,25,21," 22","0.5539",0.2722,0.0487,0.0484," 0.0388"
"2556","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2557.jpg'",0,"27",22,25,21," 11","0.3733",0.1761,0.1411,0.1166," 0.1013"
"2557","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2556.jpg'",0,"27",11,22,25," 21","0.6128",0.1433,0.08,0.0768," 0.0442"
"2558","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2559.jpg'",0,"27",22,25,11," 21","0.5793",0.1525,0.1018,0.0718," 0.0433"
"2559","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2558.jpg'",0,"27",22,11,25," 21","0.6143",0.1449,0.0776,0.0662," 0.0542"
"2560","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2561.jpg'",0,"27",22,25,11," 21","0.7333",0.0911,0.0556,0.0383," 0.0300"
"2561","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2563.jpg'",0,"27",11,22,21," 25","0.5716",0.336,0.0332,0.0326," 0.0193"
"2562","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2562.jpg'",0,"27",22,25,11," 21","0.5834",0.1468,0.085,0.0736," 0.0584"
"2563","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2560.jpg'",0,"27",21,22,25," 6","0.7269",0.1094,0.0686,0.044," 0.0206"
"2564","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2567.jpg'",0,"27",25,22,11," 21","0.7265",0.068,0.0598,0.0536," 0.0345"
"2565","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2565.jpg'",0,"27",25,21,22," 11","0.7548",0.0677,0.0662,0.0451," 0.0402"
"2566","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2568.jpg'",0,"27",25,22,21," 11","0.8307",0.0415,0.0376,0.0374," 0.0246"
"2567","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2569.jpg'",0,"27",25,22,21," 11","0.8640",0.0439,0.0279,0.0195," 0.0186"
"2568","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2566.jpg'",0,"27",25,11,21," 22","0.4441",0.2684,0.0996,0.0786," 0.0720"
"2569","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2564.jpg'",0,"27",11,22,25," 21","0.7798",0.0846,0.0534,0.0412," 0.0222"
"2570","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2573.jpg'",0,"27",22,21,25," 11","0.8112",0.0514,0.0451,0.0448," 0.0187"
"2571","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2570.jpg'",0,"27",22,25,21," 1","0.6919",0.119,0.0645,0.0479," 0.0246"
"2572","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2571.jpg'",0,"27",21,22,25," 11","0.8312",0.039,0.0383,0.0321," 0.0214"
"2573","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2575.jpg'",0,"27",11,22,25," 21","0.5939",0.1462,0.0893,0.0822," 0.0569"
"2574","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2576.jpg'",0,"27",21,22,25," 11","0.4175",0.2471,0.1771,0.0515," 0.0382"
"2575","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2572.jpg'",0,"27",22,21,25," 11","0.8245",0.0455,0.0416,0.0403," 0.0194"
"2576","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2577.jpg'",0,"27",21,25,22," 11","0.8527",0.0572,0.0265,0.0227," 0.0171"
"2577","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2574.jpg'",0,"27",25,22,21," 11","0.7123",0.0891,0.0783,0.0666," 0.0232"
"2578","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2578.jpg'",0,"27",25,11,21," 22","0.6419",0.1492,0.1047,0.0613," 0.0233"
"2579","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2579.jpg'",0,"27",25,11,21," 22","0.6522",0.1809,0.0799,0.0376," 0.0303"
"2580","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2585.jpg'",0,"27",11,22,25," 21","0.7208",0.1434,0.0469,0.0346," 0.0323"
"2581","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2581.jpg'",0,"27",11,22,25," 21","0.4003",0.357,0.1102,0.0624," 0.0293"
"2582","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2586.jpg'",0,"27",22,21,25," 11","0.6174",0.2006,0.0803,0.054," 0.0264"
"2583","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2583.jpg'",0,"27",11,22,25," 21","0.4530",0.3304,0.1068,0.0636," 0.0220"
"2584","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2584.jpg'",0,"27",11,22,25," 21","0.7122",0.169,0.0431,0.0325," 0.0265"
"2585","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2580.jpg'",0,"27",25,11,21," 1","0.4208",0.2187,0.2099,0.0648," 0.0364"
"2586","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2582.jpg'",0,"27",21,22,11," 25","0.6453",0.1963,0.0731,0.0459," 0.0190"
"2587","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2593.jpg'",0,"27",21,22,25," 6","0.8736",0.0532,0.0422,0.0163," 0.0056"
"2588","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2591.jpg'",0,"27",22,21,25," 6","0.8258",0.0947,0.0511,0.0151," 0.0042"
"2589","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2590.jpg'",0,"27",22,21,25," 1","0.7209",0.137,0.0903,0.0297," 0.0067"
"2590","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2587.jpg'",0,"27",22,21,25," 1","0.8936",0.0544,0.0268,0.0116," 0.0054"
"2591","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2589.jpg'",0,"27",22,21,11," 25","0.7974",0.0588,0.0532,0.0425," 0.0290"
"2592","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2588.jpg'",0,"27",22,21,25," 1","0.8167",0.0794,0.0762,0.0145," 0.0045"
"2593","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2592.jpg'",0,"27",22,21,25," 11","0.8777",0.0576,0.0317,0.0162," 0.0098"
"2594","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2594.jpg'",0,"27",22,25,21," 11","0.9469",0.0259,0.0124,0.0065," 0.0022"
"2595","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2597.jpg'",0,"27",21,22,25," 11","0.9327",0.0256,0.0181,0.0148," 0.0029"
"2596","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2595.jpg'",0,"27",11,25,22," 21","0.5342",0.3183,0.0846,0.0409," 0.0119"
"2597","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2598.jpg'",0,"27",11,22,25," 21","0.5785",0.1387,0.1362,0.0895," 0.0255"
"2598","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2599.jpg'",0,"11",22,21,25," 27","0.3502",0.2602,0.1685,0.1197," 0.0296"
"2599","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2596.jpg'",0,"27",22,21,25," 6","0.9257",0.0467,0.0128,0.0068," 0.0027"
"2600","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2600.jpg'",0,"11",22,21,25," 27","0.3635",0.2718,0.1196,0.1144," 0.0480"
"2601","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2602.jpg'",0,"11",22,21,27," 25","0.2771",0.2542,0.1665,0.1345," 0.1150"
"2602","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2604.jpg'",0,"11",22,25,21," 27","0.3611",0.1916,0.1443,0.136," 0.1101"
"2603","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2606.jpg'",0,"21",25,22,11," 27","0.3211",0.1806,0.1526,0.1441," 0.1375"
"2604","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2601.jpg'",0,"11",22,25,21," 27","0.6779",0.1636,0.0514,0.0483," 0.0295"
"2605","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2603.jpg'",0,"22",11,21,25," 27","0.4557",0.1594,0.1466,0.095," 0.0808"
"2606","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2605.jpg'",0,"11",25,27,22," 21","0.3769",0.2428,0.1322,0.1038," 0.0928"
"2607","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2610.jpg'",0,"22",21,25,27," 11","0.6826",0.1039,0.0875,0.0705," 0.0196"
"2608","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2611.jpg'",0,"27",11,21,25," 22","0.3056",0.2719,0.1689,0.158," 0.0444"
"2609","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2608.jpg'",0,"22",27,25,21," 11","0.4249",0.2055,0.1735,0.0861," 0.0437"
"2610","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2607.jpg'",0,"22",27,21,11," 25","0.3790",0.155,0.1397,0.1299," 0.1276"
"2611","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2613.jpg'",0,"11",27,21,25," 22","0.4241",0.2661,0.1357,0.0795," 0.0588"
"2612","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2612.jpg'",0,"27",21,11,25," 22","0.3201",0.2406,0.2231,0.1253," 0.0529"
"2613","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2609.jpg'",0,"22",27,25,21," 11","0.4182",0.3175,0.138,0.0442," 0.0427"
"2614","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2614.jpg'",0,"27",21,11,25," 22","0.5811",0.1632,0.136,0.0722," 0.0322"
"2615","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2616.jpg'",0,"27",21,11,25," 22","0.6111",0.1597,0.1032,0.0765," 0.0352"
"2616","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2617.jpg'",0,"27",11,25,21," 22","0.5737",0.1481,0.0937,0.0789," 0.0576"
"2617","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2615.jpg'",0,"27",21,11,25," 22","0.6685",0.1152,0.0859,0.0794," 0.0350"
"2618","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2619.jpg'",0,"27",21,22,25," 11","0.4695",0.1368,0.1126,0.107," 0.1005"
"2619","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2618.jpg'",0,"27",21,25,22," 11","0.5215",0.1193,0.1183,0.109," 0.0658"
"2620","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2622.jpg'",0,"21",27,22,1," 25","0.7292",0.1438,0.0607,0.0235," 0.0193"
"2621","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2620.jpg'",0,"21",27,22,18," 25","0.4945",0.2385,0.1121,0.0984," 0.0277"
"2622","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2621.jpg'",0,"21",27,25,22," 11","0.5589",0.2156,0.0786,0.0627," 0.0266"
"2623","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2624.jpg'",0,"11",22,25,21," 27","0.5234",0.1453,0.1428,0.0787," 0.0415"
"2624","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2627.jpg'",0,"27",21,11,22," 25","0.5434",0.1429,0.1397,0.0679," 0.0653"
"2625","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2625.jpg'",0,"11",25,27,22," 21","0.5062",0.1542,0.1137,0.0706," 0.0698"
"2626","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2623.jpg'",0,"11",25,22,21," 1","0.5482",0.1313,0.1145,0.0751," 0.0462"
"2627","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2626.jpg'",0,"11",27,25,21," 22","0.3741",0.2747,0.1385,0.1062," 0.0516"
"2628","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2633.jpg'",0,"27",22,11,21," 25","0.5680",0.1501,0.0754,0.0701," 0.0621"
"2629","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2630.jpg'",0,"27",11,25,21," 22","0.4801",0.2374,0.0749,0.073," 0.0604"
"2630","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2629.jpg'",0,"27",11,21,22," 25","0.4037",0.2138,0.1251,0.1151," 0.0789"
"2631","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2632.jpg'",0,"27",22,21,25," 11","0.4549",0.1612,0.1186,0.1001," 0.0850"
"2632","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2628.jpg'",0,"27",21,25,11," 22","0.6107",0.1815,0.0699,0.0602," 0.0454"
"2633","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2631.jpg'",0,"27",11,25,21," 22","0.5499",0.1592,0.0872,0.078," 0.0738"
"2634","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2640.jpg'",0,"27",21,11,22," 25","0.5795",0.1457,0.0782,0.0762," 0.0644"
"2635","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2639.jpg'",0,"27",11,21,22," 25","0.4080",0.2321,0.1287,0.1115," 0.0520"
"2636","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2636.jpg'",0,"27",21,25,22," 11","0.4773",0.2633,0.0687,0.0669," 0.0440"
"2637","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2634.jpg'",0,"27",11,25,22," 21","0.6735",0.1194,0.0813,0.0423," 0.0416"
"2638","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2638.jpg'",0,"27",11,21,22," 25","0.5157",0.15,0.1205,0.0901," 0.0759"
"2639","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2635.jpg'",0,"27",21,11,22," 24","0.5321",0.1394,0.1029,0.0667," 0.0596"
"2640","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2637.jpg'",0,"27",11,21,22," 25","0.3267",0.2687,0.1576,0.116," 0.0562"
"2641","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2641.jpg'",0,"27",21,25,11," 22","0.6665",0.103,0.0668,0.0529," 0.0407"
"2642","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2643.jpg'",0,"27",25,22,21," 11","0.6002",0.1395,0.0981,0.0624," 0.0545"
"2643","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2642.jpg'",0,"27",11,25,21," 22","0.6575",0.1419,0.0728,0.0504," 0.0358"
"2644","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2644.jpg'",0,"27",25,22,11," 21","0.6301",0.0948,0.0807,0.0753," 0.0668"
"2645","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2646.jpg'",0,"27",22,21,25," 11","0.7599",0.057,0.0552,0.0524," 0.0365"
"2646","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2648.jpg'",0,"21",27,22,25," 11","0.6099",0.1714,0.1471,0.0256," 0.0107"
"2647","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2649.jpg'",0,"22",27,21,11," 25","0.3693",0.2189,0.2021,0.1172," 0.0425"
"2648","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2645.jpg'",0,"27",21,25,22," 6","0.6874",0.0765,0.0711,0.0575," 0.0322"
"2649","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2650.jpg'",0,"27",22,21,25," 11","0.6923",0.0839,0.0741,0.0711," 0.0368"
"2650","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2647.jpg'",0,"27",22,21,11," 25","0.5071",0.2008,0.1431,0.0609," 0.0385"
"2651","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2653.jpg'",0,"27",22,21,11," 25","0.8066",0.1005,0.0526,0.019," 0.0097"
"2652","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2651.jpg'",0,"27",21,11,22," 25","0.4694",0.2132,0.1301,0.0898," 0.0491"
"2653","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2654.jpg'",0,"22",27,21,25," 11","0.3644",0.2954,0.2709,0.0235," 0.0136"
"2654","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2655.jpg'",0,"21",27,22,25," 11","0.5118",0.2383,0.1781,0.0261," 0.0204"
